name,category,match_type,value,source,mode,scope,evidence_level,support,confidence,notes,alias_group,tier,enabled_by_default,specificity,expected_frequency,recommended_action
CF:massbank_MSBNK-AAFC-AC000561_325_1258,CF,peak_mz,325.1258,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Roridin A; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:325.1250,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000562_171_0628,CF,peak_mz,171.0628,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Roridin A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:171.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000567_227_0703,CF,peak_mz,227.0703,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Rugulosin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:227.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000568_135_0441,CF,peak_mz,135.0441,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Rugulosin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:135.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000568_153_0699,CF,peak_mz,153.0699,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Rugulosin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:153.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000568_181_0648,CF,peak_mz,181.0648,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Rugulosin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:181.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000569_249_1485,CF,peak_mz,249.1485,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:249.1500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000569_267_1591,CF,peak_mz,267.1591,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:267.1600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000571_81_0709,CF,peak_mz,81.0709,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:81.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000572_79_0552,CF,peak_mz,79.0552,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:79.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000573_67_0554,CF,peak_mz,67.0554,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:67.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000573_79_0553,CF,peak_mz,79.0553,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Sambucinol; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:79.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000574_244_1332,CF,peak_mz,244.1332,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:244.1350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000574_262_1411,CF,peak_mz,262.1411,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:262.1400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000574_541_289,CF,peak_mz,541.289,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:541.2900,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000575_134_0964,CF,peak_mz,134.0964,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:134.0950,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000575_234_1462,CF,peak_mz,234.1462,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:234.1450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000575_244_1305,CF,peak_mz,244.1305,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:244.1300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000576_216_1356,CF,peak_mz,216.1356,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:216.1350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000580_384_1765,CF,peak_mz,384.1765,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:384.1750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000580_545_2595,CF,peak_mz,545.2595,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:545.2600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000580_645_3115,CF,peak_mz,645.3115,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:645.3100,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000581_202_0836,CF,peak_mz,202.0836,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:202.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000581_216_1383,CF,peak_mz,216.1383,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Beauvericin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:216.1400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000583_543_2225,CF,peak_mz,543.2225,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:543.2200,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000585_51_3354,CF,peak_mz,51.3354,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:51.3350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000585_53_2058,CF,peak_mz,53.2058,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:53.2050,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000585_54_5259,CF,peak_mz,54.5259,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:54.5250,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000586_60_6523,CF,peak_mz,60.6523,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:60.6500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000586_65_8299,CF,peak_mz,65.8299,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:65.8300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000587_52_5464,CF,peak_mz,52.5464,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:52.5450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000587_53_0397,CF,peak_mz,53.0397,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:53.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000587_62_1327,CF,peak_mz,62.1327,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:62.1350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000588_565_2044,CF,peak_mz,565.2044,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,peak_mz:565.2050,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000589_261_0757,CF,peak_mz,261.0757,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:261.0750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000589_291_0863,CF,peak_mz,291.0863,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:291.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000591_54_9316,CF,peak_mz,54.9316,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:54.9300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000591_55_0553,CF,peak_mz,55.0553,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:55.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000591_55_7132,CF,peak_mz,55.7132,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin F; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:55.7150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000592_545_2381,CF,peak_mz,545.2381,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:545.2400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000593_81_0711,CF,peak_mz,81.0711,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:81.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000594_58_8737,CF,peak_mz,58.8737,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:58.8750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000594_59_732,CF,peak_mz,59.732,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:59.7300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000594_60_6383,CF,peak_mz,60.6383,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:60.6400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000595_61_0938,CF,peak_mz,61.0938,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:61.0950,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000595_62_0451,CF,peak_mz,62.0451,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:62.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000596_50_2337,CF,peak_mz,50.2337,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:50.2350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000596_51_0339,CF,peak_mz,51.0339,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:51.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000596_53_0398,CF,peak_mz,53.0398,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:53.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000597_567_2201,CF,peak_mz,567.2201,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,peak_mz:567.2200,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000598_219_0628,CF,peak_mz,219.0628,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:219.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000598_263_089,CF,peak_mz,263.089,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:263.0900,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000600_58_2636,CF,peak_mz,58.2636,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:58.2650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000600_64_2411,CF,peak_mz,64.2411,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:64.2400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000600_65_0393,CF,peak_mz,65.0393,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin G; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:65.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000601_529_2432,CF,peak_mz,529.2432,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:529.2450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000602_68_0316,CF,peak_mz,68.0316,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:68.0300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000602_76_745,CF,peak_mz,76.745,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:76.7450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000603_59_1728,CF,peak_mz,59.1728,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:59.1750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000603_60_7756,CF,peak_mz,60.7756,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:60.7750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000603_64_0646,CF,peak_mz,64.0646,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:64.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000604_60_5828,CF,peak_mz,60.5828,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:60.5850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000604_79_0555,CF,peak_mz,79.0555,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:79.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000605_55_0554,CF,peak_mz,55.0554,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:55.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000605_58_9604,CF,peak_mz,58.9604,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:58.9600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000605_65_0979,CF,peak_mz,65.0979,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+H]+,peak_mz:65.1000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000606_303_0839,CF,peak_mz,303.0839,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,peak_mz:303.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000606_551_2252,CF,peak_mz,551.2252,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,peak_mz:551.2250,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000607_193_0471,CF,peak_mz,193.0471,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:193.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000607_241_0471,CF,peak_mz,241.0471,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:241.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000607_259_0577,CF,peak_mz,259.0577,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:259.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000608_55_364,CF,peak_mz,55.364,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+Na]+,peak_mz:55.3650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000608_66_5551,CF,peak_mz,66.5551,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+Na]+,peak_mz:66.5550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000608_73_2876,CF,peak_mz,73.2876,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+Na]+,peak_mz:73.2900,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000609_64_9757,CF,peak_mz,64.9757,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:64.9750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000609_67_4004,CF,peak_mz,67.4004,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Satratoxin H; LC-ESI-ITFT; MS2; CE: 55; R=17500; [M+Na]+,peak_mz:67.4000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000612_244_0968,CF,peak_mz,244.0968,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:244.0950,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000612_384_2143,CF,peak_mz,384.2143,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:384.2150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000612_434_2663,CF,peak_mz,434.2663,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:434.2650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000613_178_0499,CF,peak_mz,178.0499,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:178.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000613_189_1638,CF,peak_mz,189.1638,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:189.1650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000614_82_0651,CF,peak_mz,82.0651,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:82.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000616_492_2718,CF,peak_mz,492.2718,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Stachybocin B; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:492.2700,extended,True,medium,medium,keep
